"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"977",977,"Onetree",4,1,9,"horizontal10",2,NA,NA,NA,NA,NA,0.704715366584555,0.387432234331213,NA,-357.629379,NA,-318.041925,NA,NA,NA,NA,NA,977,NA,NA,NA,NA,NA,NA
"978",978,"Onetree",4,1,9,"horizontalClade10",2,NA,NA,NA,NA,NA,0.622198748855169,0.282324925861485,NA,-285.560545,-236.160165,-212.698636,NA,NA,NA,NA,NA,978,NA,46.923058,NA,1.58223512070066e-09,NA,1
"979",979,"Onetree",4,1,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.643059943987053,0.340920748579907,NA,-300.775456,NA,-265.165672,NA,NA,NA,NA,NA,979,NA,NA,NA,NA,NA,NA
"980",980,"Onetree",4,1,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.750074446180052,0.418475345270447,-284.954393,-322.321777,-207.666173,-229.54281,NA,NA,NA,NA,NA,980,-74.734768,-43.753274,1,1,0,0
"981",981,"Onetree",4,1,10,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.94545251733142,NA,-364.944832,NA,-314.227511,NA,NA,NA,NA,"Q_moreandfastInEcology1",981,NA,NA,NA,NA,NA,NA
"982",982,"Onetree",4,1,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.94545251733142,NA,-141.288025,-130.928812,-129.822118,NA,NA,NA,NA,NA,982,NA,2.21338800000001,NA,0.69657897354405,NA,0
"983",983,"Onetree",4,1,10,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.5751789501365,-184.275936,-182.248113,-122.602927,-157.337442,NA,NA,NA,NA,NA,983,4.05564600000002,-69.46903,0.398527362026309,1,0,0
"984",984,"Onetree",4,1,10,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,3.48076998125182,-131.396552,NA,-242.221717,NA,NA,NA,NA,NA,NA,984,NA,NA,NA,NA,NA,NA
"985",985,"Onetree",4,1,10,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.46111563342741,NA,-248.556606,-212.210486,-209.545618,NA,NA,NA,NA,NA,985,NA,5.32973600000003,NA,0.255106115369604,NA,0
"986",986,"Onetree",4,1,10,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.63579455964199,NA,-156.40541,-75.824359,-75.824359,NA,NA,NA,NA,NA,986,NA,0,NA,1,NA,0
"987",987,"Onetree",4,1,10,"horizontal10",2,NA,NA,NA,NA,NA,0.840454814711953,0.633715248894351,-381.88183,-377.577576,-266.143504,-274.223695,NA,NA,NA,NA,NA,987,8.60850799999992,-16.160382,0.0716655687163518,1,0,0
"988",988,"Onetree",4,1,10,"horizontalClade10",2,NA,NA,NA,NA,NA,0.953312188651414,1.48317767031824,NA,-322.911875,NA,-273.040239,NA,NA,NA,NA,NA,988,NA,NA,NA,NA,NA,NA
"989",989,"Onetree",4,1,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.809675068283203,0.859042875962608,NA,-345.448325,-295.775741,NA,NA,NA,NA,NA,NA,989,NA,NA,NA,NA,NA,NA
"990",990,"Onetree",4,1,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.936658977332645,0.952422889729637,NA,-368.031697,-318.717789,-316.135307,NA,NA,NA,NA,NA,990,NA,5.16496399999994,NA,0.270786079674554,NA,0
"991",991,"Earlytree",2,1,3,"full",2,NA,NA,NA,NA,NA,1.31451567158481,1.68654564374183,-22.88492,-7.900246,-82.857961,-69.789169,NA,NA,NA,NA,"Q_onlyandfastInEcology1",991,29.969348,26.137584,4.9652663727251e-06,2.96860598105742e-05,1,1
"992",992,"Earlytree",2,1,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.31451567158481,1.68654564374183,-11.246585,-5.143191,-43.491018,-39.377365,NA,NA,NA,NA,NA,992,12.206788,8.227306,0.0158779916430366,0.0835977244812445,1,0
"993",993,"Earlytree",2,1,3,"HalfSample",2,NA,NA,NA,NA,NA,0.721052898542931,1.01972857668984,-104.187538,NA,-48.672023,-75.094467,NA,NA,NA,NA,NA,993,NA,-52.844888,NA,1,NA,0
"994",994,"Earlytree",2,1,3,"Rarelost",2,NA,NA,NA,NA,NA,1.31451567158481,1.42396114392383,-18.06889,-7.498466,-76.75132,-69.018752,NA,NA,NA,NA,NA,994,21.140848,15.465136,0.000296942567593717,0.0038276336398918,1,1
"995",995,"Earlytree",2,1,3,"Frequentlost",2,NA,NA,NA,NA,NA,1.03581899886416,1.69458745883907,-20.370802,-7.175308,-64.451982,-52.946706,NA,NA,NA,NA,NA,995,26.390988,23.010552,2.6388838806346e-05,0.000126013014742132,1,1
"996",996,"Earlytree",2,1,3,"Ecologyloss",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,996,NA,NA,NA,NA,NA,NA
"997",997,"Earlytree",2,1,3,"horizontal10",2,NA,NA,NA,NA,NA,4.6211584849005e-05,0.45389345972327,-111.787865,-109.090053,-172.740418,-167.430983,NA,NA,NA,NA,NA,997,5.395624,10.61887,0.249057693981767,0.0311983875101923,0,1
"998",998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,NA
"999",999,"Earlytree",2,1,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,1.31451567158481,0.954683616533593,-18.07908,-7.960604,-73.17726,-67.785662,NA,NA,NA,NA,NA,999,20.236952,10.783196,0.000448380762185896,0.0291117418954514,1,1
"1000",1000,"Earlytree",2,1,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.514328460513247,0.85795429368177,-13.70694,-8.439949,-78.052123,-72.042303,NA,NA,NA,NA,NA,1000,10.533982,12.01964,0.0323321022422945,0.0172058131764835,1,1
"1001",1001,"Earlytree",2,1,10,"full",2,NA,NA,NA,NA,NA,1.31451567158481,39.481847602256,-207.547767,NA,-154.605773,NA,NA,NA,NA,NA,"Q_onlyandfastInEcology1",1001,NA,NA,NA,NA,NA,NA
"1002",1002,"Earlytree",2,1,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.31451567158481,39.481847602256,-91.894423,NA,-60.969254,-51.542341,NA,NA,NA,NA,NA,1002,NA,18.853826,NA,0.000839652243273092,NA,1
"1003",1003,"Earlytree",2,1,10,"HalfSample",2,NA,NA,NA,NA,NA,1.31451567158481,21.2424525994321,-108.336112,NA,-87.725999,-53.267547,NA,NA,NA,NA,NA,1003,NA,68.916904,NA,3.84137166520304e-14,NA,1
"1004",1004,"Earlytree",2,1,10,"Rarelost",2,NA,NA,NA,NA,NA,1.31451567158481,26.7030728841085,-138.751597,NA,-134.934581,NA,NA,NA,NA,NA,NA,1004,NA,NA,NA,NA,NA,NA
"1005",1005,"Earlytree",2,1,10,"Frequentlost",2,NA,NA,NA,NA,NA,1.31451567158481,33.2073384675007,-155.035431,NA,-59.244002,-61.122901,NA,NA,NA,NA,NA,1005,NA,-3.75779799999999,NA,1,NA,0
"1006",1006,"Earlytree",2,1,10,"Ecologyloss",2,NA,NA,NA,NA,NA,1.31451567158481,19.4645455358964,-11.748341,-1.343979,-5.181024,-1.356545,NA,NA,NA,NA,NA,1006,20.808724,7.648958,0.000345552460746856,0.105317440127422,1,0
"1007",1007,"Earlytree",2,1,10,"horizontal10",2,NA,NA,NA,NA,NA,0.670925816307563,1.58330952947876,-86.13845,-77.888144,-227.308418,-214.296237,NA,NA,NA,NA,NA,1007,16.500612,26.024362,0.00241598219648387,3.12886865683204e-05,1,1
"1008",1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,NA,NA,NA,NA,NA,NA
"1009",1009,"Earlytree",2,1,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.753422526728966,1.84935023414675,-196.371789,NA,-120.887902,-119.667866,NA,NA,NA,NA,NA,1009,NA,2.44007199999999,NA,0.655398004104472,NA,0
"1010",1010,"Earlytree",2,1,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.614249642722586,1.57451554126511,-279.38443,NA,-145.246843,-144.049441,NA,NA,NA,NA,NA,1010,NA,2.39480400000002,NA,0.663566471870823,NA,0
"1011",1011,"Earlytree",2,2,1,"full",2,NA,NA,NA,NA,NA,1.31451567158481,4.33769216971658,-43.072411,-35.335254,-103.045447,-72.774457,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1011,15.474314,60.54198,0.0038121110981636,2.23165930179903e-12,1,1
"1012",1012,"Earlytree",2,2,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.31451567158481,4.33769216971658,-15.622983,-8.621697,-57.321097,-44.968521,NA,NA,NA,NA,NA,1012,14.002572,24.705152,0.00728685148556674,5.76646239862644e-05,1,1
"1013",1013,"Earlytree",2,2,1,"HalfSample",2,NA,NA,NA,NA,NA,1.31451567158481,1.98211004597788,-12.290219,-9.565804,-55.504699,-47.12563,NA,NA,NA,NA,NA,1013,5.44883,16.758138,0.244264113313845,0.00215365582822646,0,1
"1014",1014,"Earlytree",2,2,1,"Rarelost",2,NA,NA,NA,NA,NA,1.31451567158481,2.95681996787977,-31.492321,-11.229711,-73.264359,-72.774213,NA,NA,NA,NA,NA,1014,40.52522,0.980291999999992,3.3703644208849e-08,0.912769496713041,1,0
"1015",1015,"Earlytree",2,2,1,"Frequentlost",2,NA,NA,NA,NA,NA,1.31451567158481,4.24722055641367,-37.214803,-11.816542,-86.689758,-49.293141,NA,NA,NA,NA,NA,1015,50.796522,74.793234,2.46178855078938e-10,2.22044604925031e-15,1,1
"1016",1016,"Earlytree",2,2,1,"Ecologyloss",2,NA,NA,NA,NA,NA,1.31451567158481,2.82338357951352,-79.913719,NA,-5.285091,-19.64738,NA,NA,NA,NA,NA,1016,NA,-28.724578,NA,1,NA,0
"1017",1017,"Earlytree",2,2,1,"horizontal10",2,NA,NA,NA,NA,NA,0.417144494709192,0.47298145921936,-118.860473,-107.188876,-170.523852,-169.234047,NA,NA,NA,NA,NA,1017,23.343194,2.57961,0.000108123770072077,0.630439339158517,1,0
"1018",1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018,NA,NA,NA,NA,NA,NA
"1019",1019,"Earlytree",2,2,1,"horizontalEcology10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019,NA,NA,NA,NA,NA,NA
"1020",1020,"Earlytree",2,2,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,1.00058847516973,1.3596307965348,-50.069548,-47.523664,-110.042589,-83.172645,NA,NA,NA,NA,NA,1020,5.091768,53.739888,0.278010469536045,5.96578342282328e-11,0,1
"1021",1021,"Earlytree",2,2,2,"full",2,NA,NA,NA,NA,NA,1.31451567158481,6.24821892610628,-172.976696,-129.525997,-167.353046,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1021,86.901398,NA,0,NA,1,NA
"1022",1022,"Earlytree",2,2,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.31451567158481,6.24821892610628,-79.777618,NA,-49.83957,-64.072627,NA,NA,NA,NA,NA,1022,NA,-28.466114,NA,1,NA,0
"1023",1023,"Earlytree",2,2,2,"HalfSample",2,NA,NA,NA,NA,NA,1.31451567158481,5.45772699335555,-93.419561,NA,-86.998937,-54.788721,NA,NA,NA,NA,NA,1023,NA,64.420432,NA,3.40838468559923e-13,NA,1
"1024",1024,"Earlytree",2,2,2,"Rarelost",2,NA,NA,NA,NA,NA,1.31451567158481,4.2796445876294,-121.699898,NA,-177.828208,NA,NA,NA,NA,NA,NA,1024,NA,NA,NA,NA,NA,NA
"1025",1025,"Earlytree",2,2,2,"Frequentlost",2,NA,NA,NA,NA,NA,1.31451567158481,6.39991431113614,-130.308621,NA,-64.959875,-91.310174,NA,NA,NA,NA,NA,1025,NA,-52.700598,NA,1,NA,0
"1026",1026,"Earlytree",2,2,2,"Ecologyloss",2,NA,NA,NA,NA,NA,1.31451567158481,3.57692514533569,-16.663209,-36.379257,-10.102563,-7.561925,NA,NA,NA,NA,NA,1026,-39.432096,5.081276,1,0.27905927539757,0,0
"1027",1027,"Earlytree",2,2,2,"horizontal10",2,NA,NA,NA,NA,NA,0.89362967013125,1.36090485679388,-188.701082,NA,-227.543851,-193.879032,NA,NA,NA,NA,NA,1027,NA,67.329638,NA,8.30446822419617e-14,NA,1
"1028",1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028,NA,NA,NA,NA,NA,NA
"1029",1029,"Earlytree",2,2,2,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.95421642209889,1.36454831348871,NA,-117.37228,-210.122825,NA,NA,NA,NA,NA,NA,1029,NA,NA,NA,NA,NA,NA
"1030",1030,"Earlytree",2,2,2,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,1.06084039853256,2.37397191086661,-50.817108,-47.665732,-191.987076,NA,NA,NA,NA,NA,NA,1030,6.302752,NA,0.177650675438455,NA,0,NA
"1031",1031,"Earlytree",2,2,3,"full",2,NA,NA,NA,NA,NA,1.31451567158481,3.13537138420278,-32.312649,-25.570361,-173.506215,-157.119957,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1031,13.484576,32.772516,0.00913546900573226,1.32967251431637e-06,1,1
"1032",1032,"Earlytree",2,2,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.31451567158481,3.13537138420278,-49.664934,-17.958859,-53.116263,-61.722521,NA,NA,NA,NA,NA,1032,63.41215,-17.212516,5.55666623824891e-13,1,1,0
"1033",1033,"Earlytree",2,2,3,"HalfSample",2,NA,NA,NA,NA,NA,1.31451567158481,1.99259677340244,-121.465042,NA,-93.901059,-64.063471,NA,NA,NA,NA,NA,1033,NA,59.675176,NA,3.39450689779142e-12,NA,1
"1034",1034,"Earlytree",2,2,3,"Rarelost",2,NA,NA,NA,NA,NA,1.31451567158481,1.77228348708955,-75.585967,NA,-134.993023,-96.463553,NA,NA,NA,NA,NA,1034,NA,77.05894,NA,7.7715611723761e-16,NA,1
"1035",1035,"Earlytree",2,2,3,"Frequentlost",2,NA,NA,NA,NA,NA,1.31451567158481,3.83543466648757,-100.935421,NA,-106.808513,-97.043677,NA,NA,NA,NA,NA,1035,NA,19.529672,NA,0.000618291144488636,NA,1
"1036",1036,"Earlytree",2,2,3,"Ecologyloss",2,NA,NA,NA,NA,NA,1.31451567158481,2.16994202280699,-46.847148,-14.593599,-11.707177,-11.298417,NA,NA,NA,NA,NA,1036,64.507098,0.817519999999998,3.26849658449646e-13,0.936083951117453,1,0
"1037",1037,"Earlytree",2,2,3,"horizontal10",2,NA,NA,NA,NA,NA,0.701517001272237,0.76573605007737,-169.35819,NA,-175.601392,-223.788727,NA,NA,NA,NA,NA,1037,NA,-96.37467,NA,1,NA,0
"1038",1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038,NA,NA,NA,NA,NA,NA
"1039",1039,"Earlytree",2,2,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,1.06610914640392,1.20720751475939,-92.592631,NA,-152.565281,NA,NA,NA,NA,NA,NA,1039,NA,NA,NA,NA,NA,NA
"1040",1040,"Earlytree",2,2,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,1.00519618244699,1.43533459999078,-53.590572,-46.632998,-188.382151,-167.030127,NA,NA,NA,NA,NA,1040,13.915148,42.704048,0.00757085084818809,1.19192973269122e-08,1,1
"1041",1041,"Earlytree",2,2,4,"full",2,NA,NA,NA,NA,NA,1.21103381079341,4.55105886294263,-212.207155,NA,-272.180196,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1041,NA,NA,NA,NA,NA,NA
"1042",1042,"Earlytree",2,2,4,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.21103381079341,4.55105886294263,-94.154783,NA,-85.258962,-62.071965,NA,NA,NA,NA,NA,1042,NA,46.373994,NA,2.05871908409705e-09,NA,1
"1043",1043,"Earlytree",2,2,4,"HalfSample",2,NA,NA,NA,NA,NA,1.18656149648751,3.67180959646968,-107.906621,NA,-88.683651,-59.344026,NA,NA,NA,NA,NA,1043,NA,58.67925,NA,5.49504886038221e-12,NA,1
"1044",1044,"Earlytree",2,2,4,"Rarelost",2,NA,NA,NA,NA,NA,1.24530431139367,3.32824035001271,-147.050749,NA,-138.652383,-91.794724,NA,NA,NA,NA,NA,1044,NA,93.715318,NA,0,NA,1
"1045",1045,"Earlytree",2,2,4,"Frequentlost",2,NA,NA,NA,NA,NA,1.17322957583747,4.09923446366631,-147.423088,NA,-136.00699,NA,NA,NA,NA,NA,NA,1045,NA,NA,NA,NA,NA,NA
"1046",1046,"Earlytree",2,2,4,"Ecologyloss",2,NA,NA,NA,NA,NA,1.31451567158481,3.11701886094121,-84.315572,NA,-19.782424,-17.263446,NA,NA,NA,NA,NA,1046,NA,5.037956,NA,0.28342509852487,NA,0
"1047",1047,"Earlytree",2,2,4,"horizontal10",2,NA,NA,NA,NA,NA,0.917595580447637,1.4661284848024,-214.024464,NA,-236.398862,NA,NA,NA,NA,NA,NA,1047,NA,NA,NA,NA,NA,NA
"1048",1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1048,NA,NA,NA,NA,NA,NA
"1049",1049,"Earlytree",2,2,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.966892137509671,1.50074588074569,-203.45378,NA,-138.144285,-183.85131,NA,NA,NA,NA,NA,1049,NA,-91.41405,NA,1,NA,0
"1050",1050,"Earlytree",2,2,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.911709632289092,1.44368472941251,-213.68626,NA,-237.696507,-204.806976,NA,NA,NA,NA,NA,1050,NA,65.779062,NA,1.76303416310475e-13,NA,1
"1051",1051,"Earlytree",2,2,5,"full",2,NA,NA,NA,NA,NA,1.31451567158481,5.21585420230923,-214.024451,NA,-179.817489,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1051,NA,NA,NA,NA,NA,NA
"1052",1052,"Earlytree",2,2,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.31451567158481,5.21585420230923,-93.048127,-54.681513,-93.246702,-64.084486,NA,NA,NA,NA,NA,1052,76.733228,58.324432,8.88178419700125e-16,6.5234484480925e-12,1,1
"1053",1053,"Earlytree",2,2,5,"HalfSample",2,NA,NA,NA,NA,NA,1.31451567158481,3.29756445088007,-109.517989,-67.379225,-71.149377,-70.775763,NA,NA,NA,NA,NA,1053,84.277528,0.747228000000007,0,0.945379563856874,1,0
"1054",1054,"Earlytree",2,2,5,"Rarelost",2,NA,NA,NA,NA,NA,1.31451567158481,4.60635353539287,-145.50153,NA,-147.885263,NA,NA,NA,NA,NA,NA,1054,NA,NA,NA,NA,NA,NA
"1055",1055,"Earlytree",2,2,5,"Frequentlost",2,NA,NA,NA,NA,NA,1.31451567158481,4.19849945663808,-147.178555,NA,NA,-221.300411,NA,NA,NA,NA,NA,1055,NA,NA,NA,NA,NA,NA
"1056",1056,"Earlytree",2,2,5,"Ecologyloss",2,NA,NA,NA,NA,NA,1.31623008916585,4.5997685654278,-24.829409,-38.752753,-18.261191,-13.829205,NA,NA,NA,NA,NA,1056,-27.846688,8.863972,1,0.0645909360367459,0,0
"1057",1057,"Earlytree",2,2,5,"horizontal10",2,NA,NA,NA,NA,NA,0.998022157520263,1.44994750925484,-214.347494,NA,-155.724695,-178.74548,NA,NA,NA,NA,NA,1057,NA,-46.04157,NA,1,NA,0
"1058",1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058,NA,NA,NA,NA,NA,NA
"1059",1059,"Earlytree",2,2,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,1.02802536180766,1.56041322641139,-206.449031,NA,-266.422072,NA,NA,NA,NA,NA,NA,1059,NA,NA,NA,NA,NA,NA
"1060",1060,"Earlytree",2,2,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.828352880457098,1.26590651106589,-214.347494,NA,-244.071648,NA,NA,NA,NA,NA,NA,1060,NA,NA,NA,NA,NA,NA
"1061",1061,"Earlytree",2,2,6,"full",2,NA,NA,NA,NA,NA,1.2553328865698,4.07745071036865,-198.652142,-176.87441,-258.625183,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1061,43.555464,NA,7.93526877540529e-09,NA,1,NA
"1062",1062,"Earlytree",2,2,6,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.2553328865698,4.07745071036865,-27.157388,-22.989773,-79.305889,-66.831526,NA,NA,NA,NA,NA,1062,8.33523,24.948726,0.0800420039119554,5.15182647902179e-05,0,1
"1063",1063,"Earlytree",2,2,6,"HalfSample",2,NA,NA,NA,NA,NA,1.31451567158481,3.21001089856322,-32.589751,-27.398392,-105.494334,-84.893779,NA,NA,NA,NA,NA,1063,10.382718,41.20111,0.0344514432020302,2.44206685984238e-08,1,1
"1064",1064,"Earlytree",2,2,6,"Rarelost",2,NA,NA,NA,NA,NA,1.31451567158481,3.89977780190113,-30.556178,-80.014583,-125.543436,-100.751782,NA,NA,NA,NA,NA,1064,-98.91681,49.583308,1,4.41164660358595e-10,0,1
"1065",1065,"Earlytree",2,2,6,"Frequentlost",2,NA,NA,NA,NA,NA,1.31451567158481,3.8674579932315,-145.747324,NA,-190.579715,NA,NA,NA,NA,NA,NA,1065,NA,NA,NA,NA,NA,NA
"1066",1066,"Earlytree",2,2,6,"Ecologyloss",2,NA,NA,NA,NA,NA,1.31451567158481,2.71903074057908,-73.185602,-23.263622,-26.282069,-18.743831,NA,NA,NA,NA,NA,1066,99.84396,15.076476,0,0.00454520096016597,1,1
"1067",1067,"Earlytree",2,2,6,"horizontal10",2,NA,NA,NA,NA,NA,0.952553290637112,1.36531797759456,-203.45378,-162.105661,NA,-224.679399,NA,NA,NA,NA,NA,1067,82.696238,NA,0,NA,1,NA
"1068",1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1068,NA,NA,NA,NA,NA,NA
"1069",1069,"Earlytree",2,2,6,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.988896937519102,1.47511667112508,-81.849115,-73.059388,-243.855144,-200.504335,NA,NA,NA,NA,NA,1069,17.579454,86.701618,0.00149087299271933,0,1,1
"1070",1070,"Earlytree",2,2,6,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.738252124288933,0.959309709758573,-199.382288,NA,-259.355329,NA,NA,NA,NA,NA,NA,1070,NA,NA,NA,NA,NA,NA
"1071",1071,"Earlytree",2,2,7,"full",2,NA,NA,NA,NA,NA,1.31451567158481,3.3846215123527,-185.858807,NA,-192.300534,-146.505619,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1071,NA,91.58983,NA,0,NA,1
"1072",1072,"Earlytree",2,2,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.31451567158481,3.3846215123527,-40.528881,-33.342998,-73.125813,-85.907333,NA,NA,NA,NA,NA,1072,14.371766,-25.56304,0.00619835146687187,1,1,0
"1073",1073,"Earlytree",2,2,7,"HalfSample",2,NA,NA,NA,NA,NA,1.31451567158481,2.20001932435817,-47.274298,-36.803215,-141.281955,NA,NA,NA,NA,NA,NA,1073,20.942166,NA,0.00032514034011899,NA,1,NA
"1074",1074,"Earlytree",2,2,7,"Rarelost",2,NA,NA,NA,NA,NA,1.31451567158481,2.80663843520506,-125.155225,NA,-153.120994,-119.988958,NA,NA,NA,NA,NA,1074,NA,66.264072,NA,1.39332989590457e-13,NA,1
"1075",1075,"Earlytree",2,2,7,"Frequentlost",2,NA,NA,NA,NA,NA,1.31451567158481,2.99661435321198,-44.570245,-37.318213,-149.927431,NA,NA,NA,NA,NA,NA,1075,14.504064,NA,0.00584848557716522,NA,1,NA
"1076",1076,"Earlytree",2,2,7,"Ecologyloss",2,NA,NA,NA,NA,NA,1.31451567158481,2.16845716273596,-69.369564,-26.974756,-26.173535,-21.778145,NA,NA,NA,NA,NA,1076,84.789616,8.79078000000001,0,0.066547113083356,1,0
"1077",1077,"Earlytree",2,2,7,"horizontal10",2,NA,NA,NA,NA,NA,1.16364055451248,1.48223646583695,-197.146973,NA,-229.405865,NA,NA,NA,NA,NA,NA,1077,NA,NA,NA,NA,NA,NA
"1078",1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078,NA,NA,NA,NA,NA,NA
"1079",1079,"Earlytree",2,2,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,1.21970285023315,1.44317480639341,-166.852492,NA,-139.046367,-170.707526,NA,NA,NA,NA,NA,1079,NA,-63.322318,NA,1,NA,0
"1080",1080,"Earlytree",2,2,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.9459155164773,1.12186000283929,-107.326982,-101.712696,-245.831848,-206.603225,NA,NA,NA,NA,NA,1080,11.228572,78.457246,0.0241117948639675,3.33066907387547e-16,1,1
"1081",1081,"Earlytree",2,2,8,"full",2,NA,NA,NA,NA,NA,1.31451567158481,39.481847602256,-13.435806,-1.34426,-154.605773,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1081,24.183092,NA,7.34005358744572e-05,NA,1,NA
"1082",1082,"Earlytree",2,2,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.31451567158481,39.481847602256,-89.419075,NA,-67.361222,-40.797758,NA,NA,NA,NA,NA,1082,NA,53.126928,NA,8.016187713622e-11,NA,1
"1083",1083,"Earlytree",2,2,8,"HalfSample",2,NA,NA,NA,NA,NA,1.31451567158481,19.9288402839367,-105.438677,NA,-73.63705,-49.445242,NA,NA,NA,NA,NA,1083,NA,48.383616,NA,7.85037923556331e-10,NA,1
"1084",1084,"Earlytree",2,2,8,"Rarelost",2,NA,NA,NA,NA,NA,1.31451567158481,27.450314883622,-13.435805,-1.34426,-138.492099,NA,NA,NA,NA,NA,NA,1084,24.18309,NA,7.34006036683388e-05,NA,1,NA
"1085",1085,"Earlytree",2,2,8,"Frequentlost",2,NA,NA,NA,NA,NA,1.31451567158481,33.1841283977576,-155.027324,NA,-106.013362,-59.868608,NA,NA,NA,NA,NA,1085,NA,92.289508,NA,0,NA,1
"1086",1086,"Earlytree",2,2,8,"Ecologyloss",2,NA,NA,NA,NA,NA,1.31623008916585,20.4786537795482,-92.541069,NA,-5.177898,-0.726202,NA,NA,NA,NA,NA,1086,NA,8.903392,NA,0.0635601074316773,NA,0
